2018-02-09 10:37:57: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:48: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:48: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:48: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MidasTP&companyId=50&processorId=0&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:52: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:53: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:53: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:53: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MidasTP&companyId=50&processorId=0&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:53: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:55: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:56: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=828&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:57: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=828&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:57: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:03:59: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:00: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:00: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
_DBGP
2018-02-10 14:04:02: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:03: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFeesConfig&processorId=18&companyId=50&customerId=4&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:06: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:31: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:34: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:34: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:34: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:34: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MidasTP&companyId=50&processorId=0&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:36: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:36: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:37: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:37: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MidasTP&companyId=50&processorId=0&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:37: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:40: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:40: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=828&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:42: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=828&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:43: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:45: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:46: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:46: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFeesConfig&processorId=18&companyId=50&customerId=4&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:48: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFeesConfig&processorId=18&companyId=50&customerId=4&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:50: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:52: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:54: Request: http://cashier:8080/wscashier/wsController.php?account=test&f=validateAccount&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:04:55: Request: http://cashier:8080/wscashier/wsController.php?account=test&f=validateAccount&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:11:36: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:11:40: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:11:41: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:11:41: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:11:41: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:11:41: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-10 14:11:44: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=0f491faba56582acbd3843f9e5990008&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
